date,asset,signal,fwdRet,regimeVol
2026-03-25,ETHUSDT,1.1657025620,-0.0282777118,0.7027903210
2026-03-25,SOLUSDT,1.3736016184,-0.0870431849,0.6593862326
2026-03-25,XRPUSDT,-0.5733458804,-0.0592034114,0.4757441670
2026-03-26,ADAUSDT,-1.1177478795,-0.1240334488,0.8047636146
2026-03-26,BNBUSDT,-0.0412917157,-0.0569939932,0.4431603490
2026-03-26,BTCUSDT,0.2056622727,-0.0468939981,0.5146906517
2026-03-26,DOGEUSDT,-0.9023701658,-0.0454079682,0.6825381800
2026-03-26,ETHUSDT,1.2602881091,-0.0188164005,0.6994846151
2026-03-26,SOLUSDT,1.3289313507,-0.1153026021,0.6583570893
2026-03-26,XRPUSDT,-0.7334719715,-0.0525576853,0.4757714868
2026-03-27,ADAUSDT,-1.3940661623,-0.1094585878,0.8253654195
2026-03-27,BNBUSDT,0.5242156761,-0.0700487990,0.4505380411
2026-03-27,BTCUSDT,0.4610559180,-0.0267681693,0.5314751184
2026-03-27,DOGEUSDT,-0.8794458242,-0.0197130525,0.6987843593
2026-03-27,ETHUSDT,1.2074700674,-0.0035215151,0.7282380595
2026-03-27,SOLUSDT,0.8572493056,-0.0867659616,0.6946710292
2026-03-27,XRPUSDT,-0.7764789805,-0.0337916394,0.4962029059
2026-03-28,ADAUSDT,-1.9717934051,0.0005271838,0.7756329481
2026-03-28,BNBUSDT,0.7615992782,-0.0395025566,0.3772640421
2026-03-28,BTCUSDT,0.8184719747,0.0074275791,0.5088210560
2026-03-28,DOGEUSDT,-0.5398093048,0.0191345079,0.6188461889
2026-03-28,ETHUSDT,0.7017369496,0.0089742945,0.6443980252
2026-03-28,SOLUSDT,0.2759397074,-0.0309828115,0.6024442575
2026-03-28,XRPUSDT,-0.0461452001,-0.0042256444,0.4640583387
2026-03-29,ADAUSDT,-2.1092091617,0.0084350772,0.7699040494
2026-03-29,BNBUSDT,0.5914286584,-0.0271743359,0.3769893513
2026-03-29,BTCUSDT,0.7213205179,0.0103677899,0.5085924959
2026-03-29,DOGEUSDT,-0.2107416572,0.0173862002,0.6093619894
2026-03-29,ETHUSDT,0.7717816381,0.0260085809,0.6432787147
2026-03-29,SOLUSDT,0.1994881551,-0.0146298113,0.5986064053
2026-03-29,XRPUSDT,0.0359318494,-0.0125411357,0.4619600232
2026-03-30,ADAUSDT,-2.1588115697,0.0623047043,0.7712987719
2026-03-30,BNBUSDT,0.3271019918,0.0014113827,0.3717134390
2026-03-30,BTCUSDT,0.5200458129,0.0463251562,0.5020425565
2026-03-30,DOGEUSDT,-0.0721104042,0.0299005710,0.5966218506
2026-03-30,ETHUSDT,0.8910552047,0.0426169196,0.6203308637
2026-03-30,SOLUSDT,0.3904496775,0.0141882461,0.5755040894
2026-03-30,XRPUSDT,0.1022692869,0.0071934687,0.4476761622
2026-03-31,ADAUSDT,-2.0778113391,0.0091512788,0.7742781568
2026-03-31,BNBUSDT,0.3952961568,-0.0131933274,0.3712185880
2026-03-31,BTCUSDT,0.5472804977,0.0297036637,0.5000094154
2026-03-31,DOGEUSDT,-0.0427261451,0.0003575861,0.5962734205
2026-03-31,ETHUSDT,1.0807196216,0.0379401865,0.6214111520
2026-03-31,SOLUSDT,0.2105105267,-0.0279238409,0.5661285621
2026-03-31,XRPUSDT,-0.1132693185,-0.0012588607,0.4434697746
2026-04-01,ADAUSDT,-2.0131414132,0.0894616075,0.7728573620
2026-04-01,BNBUSDT,0.0977202844,0.0080595513,0.3737708423
2026-04-01,BTCUSDT,0.6225131943,0.0521864771,0.5010296566
2026-04-01,DOGEUSDT,0.0913918307,0.0339856596,0.5945088099
2026-04-01,ETHUSDT,1.2386565125,0.0670063669,0.6298693623
2026-04-01,SOLUSDT,0.0400710416,0.0324970664,0.5655664115
2026-04-01,XRPUSDT,-0.0772114503,0.0320620963,0.4415336572
2026-04-02,ADAUSDT,-1.7344957714,0.0064109567,0.7811825473
2026-04-02,BNBUSDT,-0.0916611214,-0.0163781500,0.3587172006
2026-04-02,BTCUSDT,0.4336554456,0.0395074138,0.4760780605
2026-04-02,DOGEUSDT,0.3051270497,0.0020164652,0.5913692892
2026-04-02,ETHUSDT,1.5685970511,0.0226372995,0.6136422108
2026-04-02,SOLUSDT,-0.4912891737,0.0162112977,0.5555112710
2026-04-02,XRPUSDT,0.0100665201,-0.0041843084,0.4316560739
2026-04-03,ADAUSDT,-1.6184699104,0.0594602730,0.7878420871
2026-04-03,BNBUSDT,-0.4653493854,0.0329221643,0.3892482789
2026-04-03,BTCUSDT,0.4550042916,0.0669824940,0.4785102270
2026-04-03,DOGEUSDT,0.7947651343,0.0230613472,0.5789711345
2026-04-03,ETHUSDT,1.3465923851,0.0612162640,0.6233414641
2026-04-03,SOLUSDT,-0.6925415913,0.0537937280,0.5617251553
2026-04-03,XRPUSDT,0.1799990761,0.0174243359,0.4325336608
2026-04-04,ADAUSDT,-1.7516056933,0.0305803902,0.7870099532
2026-04-04,BNBUSDT,-0.3384185921,0.0295204339,0.3617351992
2026-04-04,BTCUSDT,0.4395710859,0.0912521656,0.4191002710
2026-04-04,DOGEUSDT,0.6101988911,0.0212325936,0.4765133998
2026-04-04,ETHUSDT,1.2597847670,0.1184407333,0.5752609338
2026-04-04,SOLUSDT,-0.6757292101,0.0543768257,0.5395242789
2026-04-04,XRPUSDT,0.4561987514,0.0277566249,0.4001017484
2026-04-05,ADAUSDT,-1.6167654624,0.0063979526,0.7875866591
2026-04-05,BNBUSDT,-0.4185085040,0.0219998556,0.3619528442
2026-04-05,BTCUSDT,0.2607592291,0.0886249584,0.4110066423
2026-04-05,DOGEUSDT,1.1175216140,0.0061602409,0.4373346628
2026-04-05,ETHUSDT,1.2470370389,0.1125637590,0.5739459707
2026-04-05,SOLUSDT,-0.5821568135,0.0497558999,0.5359359526
2026-04-05,XRPUSDT,-0.0078871020,0.0284388406,0.3961257631
2026-04-06,ADAUSDT,-1.6356617992,-0.0726564621,0.7867135522
2026-04-06,BNBUSDT,-0.4847330595,-0.0239068641,0.3538559243
2026-04-06,BTCUSDT,0.6440806364,0.0240369874,0.4010585988
2026-04-06,DOGEUSDT,0.6585254611,-0.0237314257,0.4308129942
2026-04-06,ETHUSDT,1.4324348361,0.0595409110,0.5495568489
2026-04-06,SOLUSDT,-0.3211836323,-0.0127763178,0.5157788636
2026-04-06,XRPUSDT,-0.2934624428,-0.0091311970,0.3897792123
2026-04-07,ADAUSDT,-1.5947786695,0.0126938945,0.7956170911
2026-04-07,BNBUSDT,-0.1610657160,0.0254025499,0.3539119021
2026-04-07,BTCUSDT,0.7977224834,0.0845959633,0.3990891299
2026-04-07,DOGEUSDT,0.3261315314,0.0377510643,0.4401465462
2026-04-07,ETHUSDT,1.5093590711,0.1300501078,0.5520956122
2026-04-07,SOLUSDT,-0.3269633346,0.0810013073,0.5237450753
2026-04-07,XRPUSDT,-0.5504053657,0.0412487149,0.3856317267
2026-04-08,ADAUSDT,-1.2189874811,-0.0908370813,0.8317014403
2026-04-08,BNBUSDT,-0.6699372482,-0.0105307370,0.3701746574
2026-04-08,BTCUSDT,0.6006128490,0.0367781050,0.4180070199
2026-04-08,DOGEUSDT,0.1271065197,-0.0233834786,0.4699434050
2026-04-08,ETHUSDT,1.8289514979,0.0405322798,0.5829898820
2026-04-08,SOLUSDT,-0.0885613192,-0.0223754195,0.5708920563
2026-04-08,XRPUSDT,-0.5791848181,-0.0132946753,0.4048258120
2026-04-09,ADAUSDT,-1.1083507472,-0.0158117592,0.8512473363
2026-04-09,BNBUSDT,-0.8949790239,0.0371530122,0.3641907164
2026-04-09,BTCUSDT,0.6554927178,0.0591907582,0.4047161009
2026-04-09,DOGEUSDT,0.3535391575,0.0265418076,0.4810021365
2026-04-09,ETHUSDT,1.7633692007,0.0829366345,0.5863043394
2026-04-09,SOLUSDT,-0.4576938878,0.0294654214,0.5718098796
2026-04-09,XRPUSDT,-0.3113774172,0.0369712623,0.4151233207
2026-04-10,ADAUSDT,-1.1990373840,0.0207771570,0.8454549856
2026-04-10,BNBUSDT,-0.8125547808,0.0546576212,0.3619083445
2026-04-10,BTCUSDT,0.8068723586,0.0524627868,0.4000406896
2026-04-10,DOGEUSDT,-0.0484445508,0.0701276559,0.4599159014
2026-04-10,ETHUSDT,1.7649973123,0.0785202287,0.5828176311
2026-04-10,SOLUSDT,-0.2207582418,0.0695543684,0.5715941605
2026-04-10,XRPUSDT,-0.2910747134,0.0807597063,0.4115958219
2026-04-11,ADAUSDT,-0.6152182570,0.0186576751,0.8282471387
2026-04-11,BNBUSDT,-1.2919253156,0.0622809650,0.3575855986
2026-04-11,BTCUSDT,0.7570645536,0.0576722978,0.4065530423
2026-04-11,DOGEUSDT,0.1583010232,0.0610288819,0.4564262861
2026-04-11,ETHUSDT,1.7509966042,0.0773651812,0.5913415409
2026-04-11,SOLUSDT,-0.3754881863,0.0474280534,0.5746612374
2026-04-11,XRPUSDT,-0.3837304221,0.0890918231,0.4126106573
2026-04-12,ADAUSDT,-1.4611526876,-0.0011018991,0.7760477297
2026-04-12,BNBUSDT,-0.6729632202,0.0376363566,0.3579287295
2026-04-12,BTCUSDT,0.7678246055,0.0368970493,0.4062736892
2026-04-12,DOGEUSDT,-0.0604541571,0.0182019441,0.4488076130
2026-04-12,ETHUSDT,1.6681586155,0.0299611031,0.5925717651
2026-04-12,SOLUSDT,-0.0613320250,0.0145268849,0.5744595099
2026-04-12,XRPUSDT,-0.1800811311,0.0584639736,0.4107484627
2026-04-13,ADAUSDT,-1.5088337798,0.0269203213,0.7933673443
2026-04-13,BNBUSDT,-0.6424054810,0.0407173748,0.3649747168
2026-04-13,BTCUSDT,0.8172085551,0.0450092462,0.4227990925
2026-04-13,DOGEUSDT,0.0178303658,0.0234922937,0.4540590705
2026-04-13,ETHUSDT,1.5939874102,0.0342463092,0.6127011957
2026-04-13,SOLUSDT,-0.3166706233,0.0248189287,0.5888754793
2026-04-13,XRPUSDT,0.0388835529,0.0531483907,0.4172822889
2026-04-14,ADAUSDT,-1.4789375655,-0.0028182396,0.8044359171
2026-04-14,BNBUSDT,-0.5628578014,0.0218099773,0.3941009742
2026-04-14,BTCUSDT,0.7439899005,0.0184796416,0.4610314579
2026-04-14,DOGEUSDT,-0.1411147702,0.0117685356,0.4707998173
2026-04-14,ETHUSDT,1.6941028356,-0.0250114545,0.6724287669
2026-04-14,SOLUSDT,-0.0276990443,-0.0154854429,0.6296453550
2026-04-14,XRPUSDT,-0.2274835546,0.0359810652,0.4335384871
2026-04-15,ADAUSDT,-1.4858804652,0.0410345003,0.8108612194
2026-04-15,BNBUSDT,-0.4261854940,0.0278333465,0.3791866134
2026-04-15,BTCUSDT,0.9562794171,0.0273070866,0.4534695795
2026-04-15,DOGEUSDT,0.0108383267,0.0226019720,0.4667492334
2026-04-15,ETHUSDT,1.5572263954,0.0000940642,0.6679694765
2026-04-15,SOLUSDT,-0.5105174690,0.0265217219,0.6108873654
2026-04-15,XRPUSDT,-0.1017607110,0.0514451740,0.4254306423
2026-04-16,ADAUSDT,-1.5728427774,0.0082403790,0.8071152061
2026-04-16,BNBUSDT,-0.0640907684,0.0235365146,0.3831968147
2026-04-16,BTCUSDT,1.2074299687,0.0456056636,0.4465127139
2026-04-16,DOGEUSDT,-0.0066240902,0.0071904207,0.4453424108
2026-04-16,ETHUSDT,1.2886456486,0.0064129711,0.6216256211
2026-04-16,SOLUSDT,-0.5679027358,0.0232021806,0.6004719248
2026-04-16,XRPUSDT,-0.2846152455,0.0271020012,0.3836617104
2026-04-17,ADAUSDT,-1.9209346627,-0.0369969320,0.8290622843
2026-04-17,BNBUSDT,-0.1241093027,0.0038626606,0.3896328838
2026-04-17,BTCUSDT,1.0108232746,0.0421153864,0.4454534417
2026-04-17,DOGEUSDT,0.4803137362,-0.0210348125,0.4685383147
2026-04-17,ETHUSDT,0.9594852821,-0.0076169770,0.6208904807
2026-04-17,SOLUSDT,-0.3429373506,-0.0331752477,0.6261674918
2026-04-17,XRPUSDT,-0.0626409769,-0.0097073647,0.4149958498
2026-04-18,ADAUSDT,-1.6954795055,-0.0324880345,0.8043291581
2026-04-18,BNBUSDT,-0.4095173392,-0.0112971004,0.3818227257
2026-04-18,BTCUSDT,1.0135056150,0.0041734969,0.4314558959
2026-04-18,DOGEUSDT,0.3912464923,-0.0100955039,0.4284499152
2026-04-18,ETHUSDT,1.2539094020,-0.0436091342,0.5993617814
2026-04-18,SOLUSDT,-0.4377923847,-0.0293979234,0.6002124951
2026-04-18,XRPUSDT,-0.1158722799,-0.0276312087,0.3980427391
2026-04-19,ADAUSDT,-1.6385402788,0.0043371855,0.8125690954
2026-04-19,BNBUSDT,-0.1999773974,-0.0022373512,0.3830879169
2026-04-19,BTCUSDT,1.1125927847,0.0253362732,0.4316115775
2026-04-19,DOGEUSDT,0.0552992499,0.0342949278,0.4604248171
2026-04-19,ETHUSDT,1.3348919550,-0.0131380591,0.5993357248
2026-04-19,SOLUSDT,-0.4580551262,0.0003579523,0.6083026602
2026-04-19,XRPUSDT,-0.2062111872,-0.0055024855,0.4105427944
2026-04-20,ADAUSDT,-1.2372995480,0.0391312709,0.7892695009
2026-04-20,BNBUSDT,-0.3668438090,0.0320457808,0.3899691882
2026-04-20,BTCUSDT,1.2309505603,0.0649601226,0.4416734492
2026-04-20,DOGEUSDT,0.1597875498,0.0663882146,0.4648051234
2026-04-20,ETHUSDT,1.3733037377,0.0463563731,0.6161300815
2026-04-20,SOLUSDT,-0.9228039483,0.0410501568,0.6162169383
2026-04-20,XRPUSDT,-0.2370945425,0.0261400055,0.4203045869
2026-04-21,ADAUSDT,-1.8076537325,0.0005884728,0.7374053465
2026-04-21,BNBUSDT,-0.1202779657,-0.0038744090,0.3857624033
2026-04-21,BTCUSDT,1.0412025108,0.0198891119,0.4348712640
2026-04-21,DOGEUSDT,0.2463244681,0.0391771364,0.4614119313
2026-04-21,ETHUSDT,1.1747787977,-0.0046462359,0.6026260141
2026-04-21,SOLUSDT,-0.4257110606,-0.0056802580,0.6111817184
2026-04-21,XRPUSDT,-0.1086630179,-0.0148942923,0.4204085297
2026-04-22,ADAUSDT,-1.5077698665,-0.0120048712,0.7028799097
2026-04-22,BNBUSDT,-0.3881031728,-0.0115294742,0.3858212449
2026-04-22,BTCUSDT,1.2080473146,0.0000743222,0.4332523509
2026-04-22,DOGEUSDT,0.0997114617,0.0435358892,0.4610180792
2026-04-22,ETHUSDT,1.3226034965,-0.0145694171,0.6017879168
2026-04-22,SOLUSDT,-0.5766103743,-0.0232026534,0.6118285997
2026-04-22,XRPUSDT,-0.1578788594,-0.0354052003,0.4191987207
2026-04-23,ADAUSDT,-1.4635533636,-0.0157364216,0.6949069599
2026-04-23,BNBUSDT,-0.1351322533,-0.0324696544,0.3808472944
2026-04-23,BTCUSDT,1.2515730552,-0.0313637069,0.4156983783
2026-04-23,DOGEUSDT,0.0396991333,0.0881963670,0.4435836357
2026-04-23,ETHUSDT,1.2723529532,-0.0513927101,0.5859449267
2026-04-23,SOLUSDT,-0.7884955061,-0.0448166569,0.5771191843
2026-04-23,XRPUSDT,-0.1764440188,-0.0416450507,0.4083199851
2026-04-24,ADAUSDT,-1.6465271609,-0.0150114602,0.6858636865
2026-04-24,BNBUSDT,-0.0671453867,-0.0369631723,0.3808469430
2026-04-24,BTCUSDT,1.3315742602,-0.0252765392,0.4143581034
2026-04-24,DOGEUSDT,0.1053939430,0.0960487739,0.4447641852
2026-04-24,ETHUSDT,0.9622363091,-0.0318074495,0.5910615306
2026-04-24,SOLUSDT,-0.7546920435,-0.0359901688,0.5773821588
2026-04-24,XRPUSDT,0.0691600789,-0.0492050998,0.4073768066
2026-04-25,ADAUSDT,-1.6342685012,-0.0086932031,0.6861995946
2026-04-25,BNBUSDT,-0.2153563584,-0.0327987763,0.3772837435
2026-04-25,BTCUSDT,1.2507878049,0.0098149782,0.4162964879
2026-04-25,DOGEUSDT,0.2907541923,0.1014345023,0.4459601752
2026-04-25,ETHUSDT,0.9657753736,-0.0086871111,0.5916511140
2026-04-25,SOLUSDT,-0.8211765207,-0.0286874864,0.5761164369
2026-04-25,XRPUSDT,0.1634840094,-0.0341355745,0.4074827429
2026-04-26,ADAUSDT,-1.5340381314,-0.0008343504,0.6635423525
2026-04-26,BNBUSDT,-0.5466565545,-0.0168236730,0.3637040257
2026-04-26,BTCUSDT,1.2235457163,0.0134335701,0.3911077671
2026-04-26,DOGEUSDT,0.2629582041,0.1069296644,0.4153633160
2026-04-26,ETHUSDT,1.1838042599,0.0007415248,0.5568172173
2026-04-26,SOLUSDT,-0.6161071702,-0.0224366646,0.5386392588
2026-04-26,XRPUSDT,0.0264936758,-0.0224478990,0.3825233879
2026-04-27,ADAUSDT,-1.0476806256,-0.0111404782,0.5851242724
2026-04-27,BNBUSDT,-0.8375996111,-0.0296465335,0.3543873371
2026-04-27,BTCUSDT,1.3223998368,-0.0015978472,0.3650344796
2026-04-27,DOGEUSDT,0.0920513498,0.0897467949,0.4040936488
2026-04-27,ETHUSDT,1.3816561763,-0.0196551869,0.5427434491
2026-04-27,SOLUSDT,-0.7001589435,-0.0356078536,0.5177217780
2026-04-27,XRPUSDT,-0.2106681827,-0.0303412340,0.3631289909
2026-04-28,ADAUSDT,-1.0578968443,0.0066607343,0.5879824730
2026-04-28,BNBUSDT,-0.7834362785,-0.0070292844,0.3581751632
2026-04-28,BTCUSDT,1.4487699894,0.0317848378,0.3727091233
2026-04-28,DOGEUSDT,0.2138332854,0.1120273734,0.4040157443
2026-04-28,ETHUSDT,1.2324472132,0.0183546777,0.5553561044
2026-04-28,SOLUSDT,-0.6823199832,-0.0085496892,0.5241499420
2026-04-28,XRPUSDT,-0.3713973819,-0.0082364735,0.3710611036
2026-04-29,ADAUSDT,-0.8365955810,0.0619233962,0.5816654956
2026-04-29,BNBUSDT,-0.7974235798,0.0097981929,0.3571462471
2026-04-29,BTCUSDT,1.3414712855,0.0600286260,0.3761463893
2026-04-29,DOGEUSDT,0.3448812603,0.1562768196,0.4029269565
2026-04-29,ETHUSDT,1.3325535479,0.0296055053,0.5541890400
2026-04-29,SOLUSDT,-0.7668756776,0.0268762637,0.5242036471
2026-04-29,XRPUSDT,-0.6180112554,0.0220466585,0.3750222184
2026-04-30,ADAUSDT,-0.9491719752,0.0920001636,0.5805564777
2026-04-30,BNBUSDT,-0.8062231122,0.0498289613,0.3595279691
2026-04-30,BTCUSDT,1.1002034874,0.0745781501,0.3777154078
2026-04-30,DOGEUSDT,1.2824488342,0.0804235893,0.4308653058
2026-04-30,ETHUSDT,0.7435866873,0.0432165569,0.5561683070
2026-04-30,SOLUSDT,-0.9106179186,0.0738218556,0.5243451022
2026-04-30,XRPUSDT,-0.4602260029,0.0429604596,0.3763582553
2026-05-01,ADAUSDT,-0.6280793309,0.0674895334,0.5806661037
2026-05-01,BNBUSDT,-0.9124760051,0.0357172986,0.3572473647
2026-05-01,BTCUSDT,1.0294801169,0.0488632729,0.3729987781
2026-05-01,DOGEUSDT,1.5892632109,0.0127049898,0.4336241397
2026-05-01,ETHUSDT,0.3420337251,0.0152212023,0.5447505883
2026-05-01,SOLUSDT,-0.8859162875,0.0649364220,0.5237483094
2026-05-01,XRPUSDT,-0.5343054294,0.0170457184,0.3743481885
2026-05-02,ADAUSDT,-0.9801693038,0.1017449532,0.5737041025
2026-05-02,BNBUSDT,-0.8420077744,0.0549828825,0.3559206992
2026-05-02,BTCUSDT,1.1916629723,0.0254386858,0.3793466779
2026-05-02,DOGEUSDT,1.5306840432,0.0097805246,0.4359909078
2026-05-02,ETHUSDT,0.1445419401,0.0051781747,0.5447104888
2026-05-02,SOLUSDT,-0.5045663568,0.0986329175,0.5182521944
2026-05-02,XRPUSDT,-0.5401455206,0.0241728716,0.3763690192
2026-05-03,ADAUSDT,-0.9626260736,0.0832436321,0.5591445394
2026-05-03,BNBUSDT,-0.7149022759,0.0513328951,0.3166103186
2026-05-03,BTCUSDT,1.1399145249,0.0254231146,0.3720080366
2026-05-03,DOGEUSDT,1.4599349712,0.0024275183,0.4280353334
2026-05-03,ETHUSDT,0.4375497915,0.0020999927,0.5255916524
2026-05-03,SOLUSDT,-0.5922535729,0.1053806017,0.5085078470
2026-05-03,XRPUSDT,-0.7676173653,0.0201520133,0.3690127925
2026-05-04,ADAUSDT,-1.1637190472,0.1323348616,0.5515645423
2026-05-04,BNBUSDT,-0.6466116583,0.0752182908,0.3161793524
2026-05-04,BTCUSDT,1.1214425530,0.0446590907,0.3722733572
2026-05-04,DOGEUSDT,1.1617171620,0.0406588933,0.4285135526
2026-05-04,ETHUSDT,0.8542928209,0.0203983704,0.5179112463
2026-05-04,SOLUSDT,-0.7342319070,0.1499168577,0.5060545175
2026-05-04,XRPUSDT,-0.5928899235,0.0609203299,0.3693628943
2026-05-05,ADAUSDT,-1.1648493281,0.1204482005,0.5512606201
2026-05-05,BNBUSDT,-0.6379869605,0.0767233594,0.3159631859
2026-05-05,BTCUSDT,1.2303669139,0.0225702623,0.3742626965
2026-05-05,DOGEUSDT,1.2278664247,0.0100470392,0.4305655334
2026-05-05,ETHUSDT,0.6161605076,-0.0032294465,0.5150145718
2026-05-05,SOLUSDT,-0.7510109337,0.1566033917,0.5058301489
2026-05-05,XRPUSDT,-0.5205466240,0.0600235633,0.3691960856
2026-05-06,ADAUSDT,-0.9304203698,0.0337752880,0.5679418317
2026-05-06,BNBUSDT,-0.7889689277,0.0543899628,0.3110255377
2026-05-06,BTCUSDT,0.8743938674,-0.0053367502,0.3665616890
2026-05-06,DOGEUSDT,1.6320761062,-0.0417659245,0.4493707127
2026-05-06,ETHUSDT,0.4980035706,-0.0359635042,0.5149788406
2026-05-06,SOLUSDT,-0.7128293840,0.0924658983,0.5090830679
2026-05-06,XRPUSDT,-0.5722548627,0.0158084483,0.3692080345
2026-05-07,ADAUSDT,-0.6898188612,-0.0088760715,0.5543945355
2026-05-07,BNBUSDT,-0.8296376679,0.0362240533,0.3210939499
2026-05-07,BTCUSDT,0.9253478972,-0.0263764750,0.3647560466
2026-05-07,DOGEUSDT,1.8100568612,0.0013554470,0.4446977153
2026-05-07,ETHUSDT,-0.1671494397,-0.0393574217,0.5138821213
2026-05-07,SOLUSDT,-0.2740513157,0.0218993883,0.5076147750
2026-05-07,XRPUSDT,-0.7747474738,-0.0020550572,0.3670180325
2026-05-08,ADAUSDT,-0.9633101988,0.0281181526,0.4989457938
2026-05-08,BNBUSDT,-0.4058544309,0.0642337263,0.3077842750
2026-05-08,BTCUSDT,1.2826806070,0.0129235798,0.3480304072
2026-05-08,DOGEUSDT,1.5592003872,0.0691660594,0.4494629560
2026-05-08,ETHUSDT,-0.4228855092,-0.0037999543,0.4781560799
2026-05-08,SOLUSDT,-0.3001536775,0.0416996803,0.4534398023
2026-05-08,XRPUSDT,-0.7496771777,0.0650925111,0.3474595997
2026-05-09,ADAUSDT,-0.2455160881,-0.0439435433,0.4806980826
2026-05-09,BNBUSDT,-0.5030895337,0.0352803102,0.2883840993
2026-05-09,BTCUSDT,0.7042482751,-0.0140727812,0.3420171389
2026-05-09,DOGEUSDT,1.7758741054,0.0341737525,0.4340442624
2026-05-09,ETHUSDT,-0.9864027682,-0.0362010647,0.4690852676
2026-05-09,SOLUSDT,0.2544758786,-0.0304992051,0.4499774541
2026-05-09,XRPUSDT,-0.9995898691,0.0087769205,0.3379783262
2026-05-10,ADAUSDT,-0.7665038982,-0.0587378610,0.4804478200
2026-05-10,BNBUSDT,-0.5039364363,0.0096118602,0.2884003151
2026-05-10,BTCUSDT,0.7449765822,-0.0315440064,0.3414092527
2026-05-10,DOGEUSDT,1.7277823976,0.0052840265,0.4362066318
2026-05-10,ETHUSDT,-0.7024878194,-0.0631991732,0.4695305278
2026-05-10,SOLUSDT,0.4571535925,-0.0711332933,0.4505672093
2026-05-10,XRPUSDT,-0.9569844184,-0.0065188033,0.3379840283
2026-05-11,ADAUSDT,-0.0884278927,-0.1076619768,0.4994755550
2026-05-11,BNBUSDT,-0.4447977879,-0.0217095436,0.2954453145
2026-05-11,BTCUSDT,0.1982757235,-0.0559612731,0.3386123800
2026-05-11,DOGEUSDT,1.8376309008,-0.0324537098,0.4473972176
2026-05-11,ETHUSDT,-1.3279284709,-0.1009363659,0.4614093053
2026-05-11,SOLUSDT,0.4601050914,-0.1164612510,0.4607333665
2026-05-11,XRPUSDT,-0.6348575642,-0.0492184342,0.3568766813
2026-05-12,ADAUSDT,0.1563642182,-0.1018581680,0.4954481905
2026-05-12,BNBUSDT,-0.1893756434,-0.0406472332,0.2964945192
2026-05-12,BTCUSDT,0.0767947278,-0.0571885279,0.3398730278
2026-05-12,DOGEUSDT,1.5480307336,-0.0584073340,0.4495353900
2026-05-12,ETHUSDT,-1.7191512601,-0.0896699743,0.4614738420
2026-05-12,SOLUSDT,0.5993000501,-0.1227039446,0.4608681301
2026-05-12,XRPUSDT,-0.4719628263,-0.0588649959,0.3566632329
2026-05-13,ADAUSDT,0.3258047042,-0.0844856419,0.4688679865
2026-05-13,BNBUSDT,-0.1003187525,-0.0382149599,0.2814938811
2026-05-13,BTCUSDT,0.1943337931,-0.0462638300,0.3202022423
2026-05-13,DOGEUSDT,1.5018836694,-0.0654076906,0.4409400641
2026-05-13,ETHUSDT,-1.6248353723,-0.0731211165,0.4469235232
2026-05-13,SOLUSDT,0.5246974516,-0.1070615684,0.4490774673
2026-05-13,XRPUSDT,-0.8215654935,-0.0537383949,0.3618602497
2026-05-14,ADAUSDT,-0.0138386835,-0.0592846814,0.4470402639
2026-05-14,BNBUSDT,0.3432523662,-0.0336224839,0.2515353385
2026-05-14,BTCUSDT,-0.0063609923,-0.0229344494,0.2754909574
2026-05-14,DOGEUSDT,1.8060204291,-0.0803915957,0.4333152309
2026-05-14,ETHUSDT,-1.5616129061,-0.0580101442,0.3426408241
2026-05-14,SOLUSDT,-0.1822519417,-0.0555263086,0.4206840546
2026-05-14,XRPUSDT,-0.3852082717,-0.0432122274,0.3406614979
2026-05-15,ADAUSDT,0.2938554245,-0.0738698768,0.4293376557
2026-05-15,BNBUSDT,-0.0072038201,-0.0306298117,0.2519738535
2026-05-15,BTCUSDT,-0.1690784753,-0.0432860984,0.2835718056
2026-05-15,DOGEUSDT,1.7880649821,-0.0852542066,0.4329496908
2026-05-15,ETHUSDT,-1.6235233109,-0.0659124053,0.3384635118
2026-05-15,SOLUSDT,-0.0629201430,-0.0536905983,0.4025680655
2026-05-15,XRPUSDT,-0.2191946572,-0.0763546343,0.3624272222
2026-05-16,ADAUSDT,0.0320612615,-0.0732521803,0.4395642860
2026-05-16,BNBUSDT,0.2697135946,-0.0330007432,0.2522876177
2026-05-16,BTCUSDT,-0.0253224697,-0.0454071836,0.2991094198
2026-05-16,DOGEUSDT,1.8108186423,-0.0976320619,0.4388173663
2026-05-16,ETHUSDT,-1.5733497559,-0.0718984865,0.3450777262
2026-05-16,SOLUSDT,-0.1172568825,-0.0547902151,0.4190137512
2026-05-16,XRPUSDT,-0.3966643903,-0.0702937027,0.3780526710
2026-05-17,ADAUSDT,-0.3665502253,-0.0362070369,0.4108275530
2026-05-17,BNBUSDT,0.4724413230,-0.0004538841,0.2601309256
2026-05-17,BTCUSDT,0.6327315937,-0.0185374568,0.3028067242
2026-05-17,DOGEUSDT,1.6975651800,-0.0584198904,0.4394071590
2026-05-17,ETHUSDT,-1.3165938956,-0.0292002731,0.3506001480
2026-05-17,SOLUSDT,-0.5697593562,-0.0097795760,0.3993803690
2026-05-17,XRPUSDT,-0.5498346195,-0.0416469702,0.3495375966
2026-05-18,ADAUSDT,-0.1129124218,-0.0393162448,0.4126772422
2026-05-18,BNBUSDT,0.4168946169,0.0111728931,0.2604405741
